年,月,発生時間,災害状況,業種_大分類,業種_中分類,業種_小分類,事業場規模,起因物_大分類,起因物_中分類,起因物_小分類,事故の型,年齢
28,4,14～15,手には何も持ってない状況で階段前にあった段差に躓き、右腕から転倒して骨折する。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,仮設物、建築物、構築物等,仮設物、建築物、構築物等,通路,転倒,22
28,4,13～14,空港貨物地区において、航空貨物の輸入関係書類を自転車にて配送中、歩道から横断歩道を渡ろうとした際、前方に歩行者がいたためブレーキをかけたところ、雨により濡れていた路面でスリップし、左側に転倒。その際、フェンス土台の壁に左側頭部および左肘を打ちつけ被災した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,物上げ装置、運搬機械,乗物,その他の乗物,激突,29
28,4,14～15,実習先営業所にてコピー機の搬送を想定し作業手順の指導を受けていた時、しゃがんで製品に両手を掛け、10cm程度持ち上げようと足腰に力を入れる動作を行った。しかし動作がやや急激であった為、作業後腰に痛みがあり、受傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,荷,荷,荷姿の物,動作の反動、無理な動作,23
28,4,18～19,入荷待ち処理をおこなう為にピッカーエースに乗車して商品を探していた際、足を踏み外してラック2段目相当より床に落下。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,100～299,物上げ装置、運搬機械,動力運搬機,フォークリフト,墜落、転落,44
28,4,15～16,倉庫内1階、商品点検エリアにて事前点検商品の組み立て作業に従事。カーペット敷きの場所で組み立て作業を行っていたが少し動いた際に、カーペットの破れが生じている箇所に右足がひっかかり、右足甲が腫れた。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,仮設物、建築物、構築物等,仮設物、建築物、構築物等,作業床、歩み板,動作の反動、無理な動作,66
28,4,9～10,本船表側デッキ通路より被災者はコンテナ積込み作業を確認していた。ハッチ内で何らかの不具合が生じたものと思われ、被災者は通路脇の開口部墜落防止チェーンを外し一段下の場所に降りたときにバランスを崩し、ホールド内に転落した。,貨物取扱業,港湾運送業,港湾荷役業,30～49,その他の装置等,その他の装置、設備,その他の装置、設備,墜落、転落,54
28,4,14～15,倉庫内にて、製品へのシール貼付作業中に2段重ねにした製品の箱を両手で運んでいる際、視界が遮られてしまったため、床においてあったパレットに気が付かず躓き転倒、とっさに右手をつき、右手首を捻って受傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,その他の装置等,用具,その他の用具,転倒,53
28,4,22～23,積み込み作業中、ホーム端の台車を動かす際に隣に停車していた大型車両の荷台に足を置き押そうとしたところ直前に車両が離れ足の着地場が無くバランスを崩し、荷台の後部で背中を強打した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,物上げ装置、運搬機械,動力運搬機,トラック,転倒,49
28,4,9～10,路上で、荷卸し準備中、シートを外そうと荷台上を歩行した際、シートに隠れて見えなかった荷締め具を踏んで右足首を捻挫した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,50～99,仮設物、建築物、構築物等,仮設物、建築物、構築物等,通路,転倒,43
28,4,14～15,本船より水揚された丸棒のはい付け作業に従事していた。途中で丸棒を結束する番線の切れを発見したので取替えの番線を取りにその場を離れた。その後、ジャバラ倉庫の支柱とカーテンフレームに挟まれているのを発見された。,貨物取扱業,港湾運送業,港湾荷役業,30～49,仮設物、建築物、構築物等,仮設物、建築物、構築物等,その他の仮設物、建築物、構築物等,はさまれ、巻き込まれ,45
28,4,17～18,トラック荷台で商品の固縛を行う際、足を滑らせ、お尻から転落し、隣に停車していた車の開いていたアオリに頭部をぶつけた。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,物上げ装置、運搬機械,動力運搬機,トラック,墜落、転落,38
28,4,15～16,野積場において鋼矢板配置替作業をしている時、ダンネジの移動をしていた際、腰に負担がかからないようにしゃがみ込んで作業をしていたが、ダンネジを抱えて上げたところ、腰部に少し痛みが走った。,貨物取扱業,港湾運送業,その他の港湾運送業,10～29,その他,起因物なし,起因物なし,動作の反動、無理な動作,43
28,4,15～16,1Fフロア内において、フォークリフトでバック走行中、手元に置いていた伝票を見る為、脇見をしてしまい、その際、フロアのコンクリート柱部分に接近しており、気付いて停止させたが、急ブレーキがかかった状態になり、反動で左足が投げ出され、フォークリフトとコンクリート柱部分の間に挟まり、左足を骨折した。,貨物取扱業,港湾運送業,港湾荷役業,10～29,物上げ装置、運搬機械,動力運搬機,フォークリフト,はさまれ、巻き込まれ,48
28,4,8～9,倉庫3Fにて垂直搬送機で出庫品を1Fへ移動中、商品に異常が発生したため、垂直搬送機の上に乗り修正しようとした時に、ローラーの間に右足が挟まって負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,物上げ装置、運搬機械,動力運搬機,コンベア,はさまれ、巻き込まれ,61
28,4,9～10,配送センター1階プラットホームに於いて、1パレットの積荷に雨天のためシートを巻いている作業中に後方がプラットホームの終点であることに気づかずバランスを崩した際に、足を滑らせて転落し腰部を負傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,仮設物、建築物、構築物等,仮設物、建築物、構築物等,建築物、構築物,墜落、転落,65
28,4,16～17,事務室にて、次回の仕事で使用するサンプル採取用の接続金具を保管棚から取り出す際に、上から4段目のものを一旦取り出したが、最下段に最適な金具があることに気付き、元の位置に戻したところ、その際に置き方が不十分であったため、戻した金具がバランスを崩して棚前方に落下、室内用スリッパの右足小指部分に当たった。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,30～49,その他の装置等,用具,その他の用具,飛来、落下,46
28,4,21～22,敷地内において事務所から車両へ移動する際に段差で足を踏みはずし足首を捻る。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,1～9,仮設物、建築物、構築物等,仮設物、建築物、構築物等,建築物、構築物,墜落、転落,52
28,4,6～7,ホーム上でリフト車と接触し、右足を踏まれてしまった。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,10～29,物上げ装置、運搬機械,動力運搬機,フォークリフト,はさまれ、巻き込まれ,46
28,4,15～16,スクラップを船の積み込み作業中、ショベルローダの約10m後方で、散らばっていたスクラップを回収していた。ショベルローダの運転者がバックしようと後方確認したが、死角のため被災者が見えず、被災者も作業に集中していたため、ショベルローダに気づくのが遅れた。ショベルローダがそのままバックを続けたため、被災者の両足、左手をタイヤで踏みつけた。,貨物取扱業,港湾運送業,一般港湾運送業,10～29,動力機械,建設機械等,整地・運搬・積込み用機械,激突され,63
28,4,15～16,ペイローダー運転係の交代のため、港のクレーン置場にペイローダー車を止めて降車する時に、逆方向を向き右手に傘を持ち、手すりをつかみ降りた所、雨が降っていてステップが濡れていたため、1m位の所から落下し転倒した。,貨物取扱業,港湾運送業,一般港湾運送業,50～99,物上げ装置、運搬機械,動力運搬機,ローダー,墜落、転落,51
28,4,9～10,停泊中の船へ書類を受け取りに行き、船から岸壁に下りる際、左足に重心をかけた状態で着地したため負傷した。,貨物取扱業,港湾運送業,一般港湾運送業,100～299,仮設物、建築物、構築物等,仮設物、建築物、構築物等,通路,激突,43
28,4,15～16,車輛待機場所にて、クレーン車の手入れ作業を行っているときに、作業服に付着したグリースを洗浄剤で落とした後、休憩中にタバコに火を付けようとライターを着火した時、作業服に燃え移り受傷した。,貨物取扱業,陸上貨物取扱業,陸上貨物取扱業,－,物質、材料,危険物、有害物等,引火性の物,高温・低温の物との接触,43
